ID,First_Name,Mid_Name,Last_Name,Percentage,Collegeid
401075,Devansh,Yug,Xavier,95.48,15
401076,Siddharth,Harsh,Kapoor,95.47,15
401077,Kavya,Sahil,Verma,95.47,15
401078,Shubham,Brijesh,Jindal,95.47,15
401079,Lakshmi,Ritvik,Choudhury,95.47,15
401080,Hemangi,Neel,Sehgal,95.47,15
401081,Laksh,Siddharth,Zaveri,95.47,15
401082,Ayush,Raj,Kothari,95.47,15
401083,Kavya,Akash,Agarwal,95.47,15
401084,Hitesh,Ekansh,Bose,95.47,15
401085,Yuvan,Ekansh,Kamble,95.47,15
401086,Yashi,Darshan,Xalxo,95.44,15
401087,Ishaan,Siddharth,Yadav,95.44,15
401088,Neha,Yuvan,Varma,95.44,15
401089,Kritika,Laksh,Xalxo,95.44,15
401090,Amaira,Dev,Dutta,95.41,15
401091,Trisha,Advait,Pandey,95.41,15
401092,Jay,Rohit,Zaveri,95.41,15
401093,Aditi,Hrithik,Nair,95.41,15
401094,Bhavika,Varun,Inamdar,95.41,15
401095,Rohit,Parth,Kumar,95.41,15
401096,Ritvik,Ansh,Nagpal,95.41,15
401097,Uma,Akshay,Malhotra,95.41,15
401098,Aayush,Om,Sharma,95.41,15
401099,Karan,Vivaan,Lal,95.41,15
401100,Kunal,Hitesh,Qazi,95.41,15
401101,Ritika,Pratik,Sondhi,95.4,15
401102,Shivansh,Laksh,Uday,95.4,15
401103,Bhavya,Zorawar,Gupta,95.4,15
401104,Advika,Bhavin,Iyer,95.4,15
401105,Mohit,Mohit,Loya,95.38,15
401106,Laksh,Darshan,Chatterjee,95.38,16
401107,Kanika,Darshan,Mehta,95.37,16
401108,Pranavi,Harsh,Desai,95.37,16
401109,Vaishnavi,Om,Halder,95.35,16
401110,Atharva,Abhishek,Zinta,95.35,16
401111,Bhavika,Karan,Xavier,95.35,16
401112,Charvi,Arjun,Lal,95.35,16
401113,Aarush,Mohit,Varma,95.35,16
401114,Mayank,Zivaan,Badal,95.33,16
401115,Devansh,Abhinav,Ojha,95.33,16
401116,Naman,Abhishek,Patel,95.31,16
401117,Bhavin,Tanish,Uday,95.31,16
401118,Laksh,Mohit,Bose,95.31,16
401119,Vrinda,Pratham,Fernandes,95.3,16
401120,Devansh,Aadi,Verma,95.3,16
401121,Radhika,Ishaan,Sachdev,95.3,16
401122,Zainab,Advait,Ahuja,95.3,16
401123,Pari,Virat,Shah,95.3,16
401124,Ishika,Dhruv,Nagpal,95.29,16
401125,Pratham,Akash,Banerjee,95.29,16
401126,Gauri,Aadi,Dutta,95.29,16
401127,Navya,Tanish,Dey,95.29,16
401128,Ishaan,Abhishek,Wadhwa,95.29,16
401129,Eshan,Bhavya,Chauhan,95.27,16
401130,Shubham,Aarush,Sondhi,95.27,16
401131,Dev,Varun,Chauhan,95.25,16
401132,Manish,Kavya,Badal,95.25,16
401133,Oviya,Jay,Zinta,95.25,16
401134,Kanika,Aditya,Sharma,95.25,16
401135,Jiya,Akshay,Nanda,95.25,16
401136,Pranavi,Arjun,Mittal,95.24,16
401137,Ayushman,Surya,Malhotra,95.24,16
401138,Zainab,Aarav,Mehta,95.24,16
401139,Ishaan,Hrithik,Xavier,95.24,16
401140,Pari,Ayushman,Rastogi,95.24,16
401141,Devansh,Tanish,Oberoi,95.24,16
401142,Shreya,Jay,Edara,95.24,16
401143,Surya,Pratham,Zinta,95.22,16
401144,Zainab,Harsh,Sharma,95.22,16
401145,Nisha,Hrithik,Choudhury,95.22,16
401146,Mahika,Aarav,Walunj,95.22,16
401147,Abhinav,Yug,Pandey,95.21,16
401148,Chirag,Jai,Sachdev,95.21,17
401149,Advait,Rishabh,Choudhury,95.21,17
401150,Vedika,Tejas,Thakur,95.21,17
401151,Amaira,Jay,Nair,95.21,17
401152,Darshan,Vivaan,Mazumdar,95.21,17
401153,Aadi,Aarav,Mittal,95.21,17
401154,Tejas,Karan,Chauhan,95.21,17
401155,Abhinav,Lokesh,Oberoi,95.21,17
401156,Uma,Ayush,Oberoi,95.21,17
401157,Vanya,Rishabh,Bhat,95.21,17
401158,Shivansh,Neel,Uppal,95.21,17
401159,Ira,Aayush,Goswami,95.21,17
401160,Zainab,Tejas,Fernandes,95.21,17
401161,Tejas,Nirav,Mazumdar,95.18,17
401162,Vidhi,Naman,Kapoor,95.18,17
401163,Kunal,Aniket,Dubey,95.18,17
401164,Pranavi,Aadi,Singh,95.18,17
401165,Uma,Hitesh,Rao,95.16,17
401166,Ansh,Pranav,Mehta,95.16,17
401167,Jai,Chirag,Badal,95.16,17
401168,Bhavya,Bhavya,Khan,95.16,17
401169,Zara,Atharva,Walunj,95.16,17
401170,Inaya,Aryan,Bose,95.14,17
401171,Vrinda,Chirag,Shah,95.14,17
401172,Sakshi,Aadi,Kapoor,95.14,17
401173,Yug,Virat,Shah,95.14,17
401174,Parth,Neel,Oberoi,95.14,17
401175,Divya,Vivaan,Xalxo,95.14,17
401176,Ritika,Divyansh,Bose,95.14,17
401177,Tejas,Chirag,Pai,95.14,17
401178,Samarth,Brijesh,Verma,95.14,17
401179,Pratik,Chandan,Kothari,95.14,17
401180,Jiya,Utkarsh,Talwar,95.14,17
401181,Hemangi,Aryan,Sethi,95.14,17
401182,Sahil,Hitesh,Jha,95.14,17
401183,Aayush,Bhavin,Patel,95.12,17
401184,Akshara,Siddharth,Sehgal,95.12,17
401185,Advait,Divyansh,Choudhury,95.12,18
401186,Riya,Pratik,Dubey,95.12,18
401187,Vedika,Aryan,Patel,95.09,18
401188,Eshan,Lokesh,Sinha,95.06,18
401189,Devika,Kavya,Joshi,95.06,18
401190,Kavya,Ayushman,Reddy,95.06,18
401191,Kavya,Abhinav,Verma,95.06,18
401192,Eva,Hrithik,Yadav,95.06,18
401193,Advait,Hitesh,Jha,95.06,18
401194,Zayn,Ritvik,Sethi,95.06,18
401195,Eshan,Aayush,Dubey,95.06,18
401196,Gauri,Yug,Sondhi,95.06,18
401197,Zayn,Devansh,Nair,95.04,18
401198,Yashi,Jai,Malhotra,95.04,18
401199,Prisha,Raj,Xalxo,95.04,18
401200,Vidhi,Akash,Mazumdar,95.04,18
401201,Hrithik,Zorawar,Dara,95.04,18
401202,Ishita,Ansh,Nagpal,95.04,18
401203,Ritvik,Shivansh,Chopra,95.04,18
401204,Aadi,Tanish,Dey,95.04,18
401205,Ojas,Bhavin,Kumar,95.04,18
401206,Harshita,Jatin,Gupta,95.04,18
401207,Trisha,Arjun,Bhat,95.04,18
401208,Bhavya,Aayush,Chatterjee,95.04,18
401209,Janvi,Arjun,Dutta,95.04,18
401210,Vaishnavi,Rohit,Yadav,95.03,18
401211,Atharva,Vivaan,Xavier,95.03,18
401212,Sanya,Aarush,Sethi,95.03,18
401213,Eva,Aditya,Pai,95.03,18
401214,Tejas,Siddharth,Rastogi,95.03,18
401215,Aishwarya,Eshan,Walunj,95.03,18
401216,Eshan,Ojas,Achari,95.03,18
401217,Ishita,Utkarsh,Halder,95.03,18
401218,Bhavya,Darshan,Qazi,95.03,18
401219,Eshan,Samarth,Bhat,95.03,18
401220,Kritika,Samarth,Das,95.03,18
401221,Lavanya,Hitesh,Lamba,95.03,18
401222,Ekansh,Kunal,Jain,95.03,19
401223,Yamini,Zivaan,Lal,95.03,19
401224,Eesha,Chandan,Yadav,95.03,19
401225,Chahat,Lokesh,Mittal,95.03,19
401226,Gautam,Tejas,Inamdar,95.02,19
401227,Niyati,Advait,Kothari,95.02,19
401228,Ishita,Tanish,Bhat,95.02,19
401229,Raj,Abhishek,Dara,95.02,19
401230,Anika,Ekansh,Yadav,95.02,19
401231,Pratham,Karan,Xavier,95.02,19
401232,Raj,Ishaan,Uday,95.02,19
401233,Ananya,Abhishek,Rastogi,95.02,19
401234,Laksh,Harsh,Zaveri,95.01,19
401235,Ekansh,Devansh,Chatterjee,95.01,19
401236,Tanya,Ansh,Roy,95.01,19
401237,Vanya,Ansh,Nanda,95.01,19
401238,Ekta,Jay,Thakur,95.01,19
401239,Zainab,Abhishek,Mukherjee,95.01,19
401240,Dev,Bhavin,Sinha,95.01,19
401241,Radhika,Abhishek,Qazi,95.01,19
401242,Zainab,Zayn,Zinta,94.99,19
401243,Jay,Utkarsh,Singh,94.99,19
401244,Vanya,Vishal,Kamble,94.99,19
401245,Darshan,Akshay,Joshi,94.99,19
401246,Mehak,Hrithik,Trivedi,94.99,19
401247,Aishwarya,Zayn,Roy,94.99,19
401248,Ishita,Ojas,Bose,94.99,19
401249,Kanika,Abhishek,Kamble,94.99,19
401250,Chahat,Yuvan,Nair,94.99,19
401251,Ishan,Parth,Kamble,94.99,19
401252,Ananya,Mohit,Agarwal,94.99,19
401253,Arjun,Naman,Chopra,94.99,19
401254,Shreya,Harsh,Pandey,94.97,19
401255,Ishaan,Brijesh,Reddy,94.97,19
401256,Ritika,Pranav,Choudhury,94.97,19
401257,Kanika,Yash,Thakur,94.97,19
401258,Ojasvi,Vivaan,Iyer,94.97,19
401259,Manish,Neel,Qazi,94.97,19
401260,Sahil,Ishaan,Arora,94.95,19
401261,Mohit,Mohit,Varma,94.95,19
401262,Riya,Jay,Chauhan,94.95,19
401263,Pranavi,Kavya,Zala,94.95,19
401264,Jiya,Karan,Nagpal,94.95,19
401265,Eshan,Raj,Dubey,94.95,19
401266,Zoya,Dev,Khanna,94.95,19
401267,Vivaan,Gautam,Ahuja,94.95,20
401268,Radhika,Ayush,Edara,94.95,20
401269,Ritvik,Aryan,Yadav,94.93,20
401270,Ishita,Aryan,Xalxo,94.93,20
401271,Niyati,Ishaan,Patel,94.93,20
401272,Atharva,Aadi,Qazi,94.93,20
401273,Krish,Akshay,Vaghela,94.93,20
401274,Sanya,Naman,Nagpal,94.93,20
401275,Gauri,Darshan,Talwar,94.91,20
401276,Bhavika,Ojas,Bhat,94.91,20
401277,Virat,Yug,Nanda,94.91,20
401278,Aniket,Aadi,Varma,94.91,20
401279,Vaishnavi,Yash,Dutta,94.91,20
401280,Ekansh,Abhinav,Trivedi,94.88,20
401281,Zara,Pranav,Mahajan,94.87,20
401282,Kyra,Dhruv,Ranganathan,94.87,20
401283,Lakshmi,Parth,Trivedi,94.87,20
401284,Aaradhya,Aditya,Trivedi,94.87,20
401285,Ananya,Virat,Achari,94.87,20
401286,Sanya,Parth,Nair,94.84,20
401287,Aarav,Ishan,Choudhury,94.83,20
401288,Zoya,Ritvik,Sinha,94.82,20
401289,Navya,Lokesh,Mittal,94.82,20
401290,Aarush,Pranav,Ahuja,94.82,20
401291,Siddharth,Samarth,Kothari,94.82,20
401292,Divyansh,Parth,Walunj,94.82,20
401293,Aarush,Pranav,Fernandes,94.82,20
401294,Inaya,Rishabh,Ranganathan,94.82,20
401295,Chirag,Brijesh,Fernandes,94.82,20
401296,Ansh,Karan,Kapoor,94.81,20
401297,Bhavin,Krish,Talwar,94.81,20
401298,Divyansh,Chirag,Patel,94.81,20
401299,Zivaan,Eshan,Chauhan,94.81,20
401300,Ayushman,Ekansh,Qazi,94.81,20
401301,Oviya,Aarush,Pillai,94.81,20
401302,Akshay,Vishal,Ahuja,94.81,20
401303,Zara,Om,Pai,94.81,20
401304,Kanika,Virat,Kapoor,94.81,20
401305,Ekta,Shivansh,Inamdar,94.81,21
401306,Meher,Aarav,Nanda,94.81,21
401307,Akshara,Ansh,Pandey,94.81,21
401308,Aaradhya,Ritvik,Edara,94.81,21
401309,Eva,Yug,Iyer,94.81,21
401310,Ritvik,Shubham,Badal,94.81,21
401311,Zara,Yug,Loya,94.81,21
401312,Yashi,Surya,Walunj,94.81,21
401313,Om,Chandan,Chopra,94.81,21
401314,Zara,Pranav,Reddy,94.81,21
401315,Pratham,Surya,Oberoi,94.81,21
401316,Atharva,Arjun,Oberoi,94.81,21
401317,Khushi,Virat,Bajaj,94.81,21
401318,Ojas,Neel,Trivedi,94.81,21
401319,Aryan,Jatin,Zala,94.81,21
401320,Aaradhya,Ojas,Fernandes,94.81,21
401321,Janvi,Kavya,Thakur,94.81,21
401322,Gautam,Aarav,Sondhi,94.79,21
401323,Niyati,Neel,Sethi,94.79,21
401324,Saanvi,Chirag,Uppal,94.79,21
401325,Naman,Bhavya,Goswami,94.79,21
401326,Manish,Ayushman,Pai,94.79,21
401327,Harshita,Aditya,Kamble,94.78,21
401328,Chirag,Brijesh,Dubey,94.78,21
401329,Harshita,Kunal,Kulkarni,94.78,21
401330,Vivaan,Shubham,Nair,94.78,21
401331,Sia,Yug,Nanda,94.78,21
401332,Chandan,Ojas,Chatterjee,94.78,21
401333,Zainab,Kavya,Kapoor,94.78,21
401334,Dev,Samarth,Uday,94.78,21
401335,Arjun,Abhishek,Dutta,94.78,21
401336,Ojasvi,Bhavya,Jindal,94.78,21
401337,Gautam,Mayank,Wadhwa,94.78,21
401338,Shubham,Samarth,Singh,94.78,21
401339,Tanya,Divyansh,Yagnik,94.78,21
401340,Om,Laksh,Reddy,94.78,21
401341,Zara,Yug,Chatterjee,94.78,21
401342,Janvi,Advait,Dey,94.78,21
401343,Lokesh,Mohit,Zinta,94.75,21
401344,Vanya,Dev,Walunj,94.75,22
401345,Qirat,Divyansh,Patel,94.75,22
401346,Aditya,Aniket,Ojha,94.75,22
401347,Om,Aarush,Fadnavis,94.75,22
401348,Abhishek,Jay,Khan,94.75,22
401349,Nisha,Virat,Roy,94.75,22
401350,Abhishek,Tanish,Sondhi,94.75,22
401351,Meher,Mohit,Singh,94.75,22
401352,Karan,Kunal,Nagpal,94.75,22
401353,Pranavi,Abhishek,Sachdev,94.72,22
401354,Chirag,Yug,Choudhury,94.72,22
401355,Aishwarya,Zorawar,Shah,94.72,22
401356,Pratik,Sahil,Patel,94.72,22
401357,Mohit,Abhinav,Gupta,94.72,22
401358,Krish,Jai,Choudhury,94.72,22
401359,Navya,Surya,Sehgal,94.72,22
401360,Shubham,Bhavin,Iyer,94.72,22
401361,Hitesh,Nirav,Banerjee,94.71,22
401362,Chirag,Aarav,Bajaj,94.71,22
401363,Bhavya,Aarush,Bhattacharya,94.71,22
401364,Bhavya,Bhavin,Yadav,94.69,22
401365,Dia,Divyansh,Qazi,94.69,22
401366,Atharva,Ojas,Sethi,94.69,22
401367,Pratham,Chirag,Arora,94.69,22
401368,Tanya,Pratik,Desai,94.69,22
401369,Pratham,Jai,Qazi,94.67,22
401370,Sanya,Jatin,Walunj,94.67,22
401371,Abhishek,Mohit,Thakur,94.67,22
401372,Ananya,Darshan,Halder,94.67,22
401373,Ojasvi,Ayushman,Pai,94.67,22
401374,Ayush,Jatin,Uppal,94.67,22
401375,Yuvika,Aayush,Mukherjee,94.67,22
401376,Vedika,Atharva,Vaghela,94.67,22
401377,Disha,Aryan,Choudhury,94.67,22
401378,Kavya,Pranav,Dutta,94.67,22
401379,Devansh,Yug,Ahuja,94.65,22
401380,Aaradhya,Vishal,Badal,94.65,22
401381,Kavya,Dev,Rao,94.65,22
401382,Yashi,Aditya,Sharma,94.65,22
401383,Yamini,Surya,Zaveri,94.63,22
401384,Utkarsh,Zivaan,Zala,94.62,22
401385,Ayushman,Zayn,Mazumdar,94.62,22
401386,Aarav,Advait,Lamba,94.6,23
401387,Nirav,Ekansh,Shah,94.6,23
401388,Khushi,Bhavin,Bose,94.6,23
401389,Devansh,Dev,Khanna,94.6,23
401390,Yug,Bhavin,Yadav,94.6,23
401391,Pratham,Chirag,Choudhury,94.6,23
401392,Mahika,Eshan,Inamdar,94.6,23
401393,Naman,Naman,Dey,94.6,23
401394,Qirat,Abhinav,Jain,94.6,23
401395,Prisha,Ayush,Wadhwa,94.6,23
401396,Aarav,Virat,Varma,94.6,23
401397,Aadi,Utkarsh,Nagpal,94.58,23
401398,Karan,Hrithik,Yagnik,94.58,23
401399,Hemangi,Utkarsh,Edara,94.58,23
401400,Kritika,Ritvik,Gupta,94.58,23
401401,Vidhi,Darshan,Varma,94.58,23
401402,Vaishnavi,Ayushman,Roy,94.58,23
401403,Riya,Divyansh,Trivedi,94.58,23
401404,Tanya,Nirav,Zala,94.58,23
401405,Vivaan,Chandan,Badal,94.58,23
401406,Rohit,Eshan,Ojha,94.58,23
401407,Abhishek,Darshan,Rao,94.58,23
401408,Tanisha,Dhruv,Mazumdar,94.58,23
401409,Gauri,Jay,Pillai,94.58,23
401410,Atharva,Parth,Qazi,94.56,23
401411,Vishal,Eshan,Iyer,94.56,23
401412,Ojas,Abhishek,Lal,94.56,23
401413,Atharva,Akshay,Dubey,94.56,23
401414,Sanya,Virat,Uday,94.56,23
401415,Gaurav,Raj,Kumar,94.54,23
401416,Zara,Zivaan,Kothari,94.54,23
401417,Dia,Pratik,Mahajan,94.51,23
401418,Aarush,Vivaan,Nair,94.48,23
401419,Prisha,Jay,Sethi,94.48,23
401420,Naman,Ishan,Nanda,94.48,23
401421,Samarth,Lokesh,Wadhwa,94.48,24
401422,Kunal,Gaurav,Lamba,94.47,24
401423,Ojas,Siddharth,Loya,94.47,24
401424,Mayank,Kavya,Singh,94.47,24
401425,Yash,Dhruv,Ranganathan,94.47,24
401426,Yashi,Advait,Dutta,94.47,24
401427,Ishika,Samarth,Pillai,94.47,24
401428,Laksh,Parth,Dutta,94.47,24
401429,Naman,Jatin,Mehta,94.47,24
401430,Karan,Aniket,Dubey,94.47,24
401431,Advait,Aayush,Shah,94.47,24
401432,Chirag,Yug,Chopra,94.47,24
401433,Amaira,Pranav,Trivedi,94.47,24
401434,Zoya,Krish,Nair,94.47,24
401435,Varun,Zayn,Mehta,94.47,24
401436,Aditi,Ayush,Das,94.47,24
401437,Aryan,Nirav,Mukherjee,94.46,24
401438,Eshan,Chandan,Fadnavis,94.46,24
401439,Karan,Aayush,Vaghela,94.44,24
401440,Vishal,Ojas,Badal,94.44,24
401441,Zainab,Aadi,Yagnik,94.44,24
401442,Disha,Rohit,Bose,94.44,24
401443,Aayush,Rohit,Verma,94.44,24
401444,Khushi,Raj,Qazi,94.44,24
401445,Dev,Zayn,Rastogi,94.44,24
401446,Chandan,Neel,Rastogi,94.44,24
401447,Shivansh,Sahil,Desai,94.43,24
401448,Zara,Aayush,Sharma,94.43,24
401449,Anika,Rohit,Sharma,94.43,24
401450,Neel,Shubham,Bajaj,94.43,24
401451,Rishabh,Aniket,Gupta,94.43,24
401452,Krish,Surya,Xalxo,94.41,24
401453,Bhavya,Harsh,Talwar,94.41,24
401454,Ansh,Ekansh,Trivedi,94.41,24
401455,Kanika,Zayn,Jha,94.41,24
401456,Neha,Kunal,Malhotra,94.39,24
401457,Ojas,Jay,Vaghela,94.39,24
401458,Trisha,Advait,Reddy,94.39,24
401459,Jai,Dhruv,Lamba,94.39,25
401460,Qirat,Chirag,Kulkarni,94.39,25
401461,Kavya,Yug,Fernandes,94.39,25
401462,Samarth,Utkarsh,Lamba,94.37,25
401463,Samarth,Jatin,Xavier,94.37,25
401464,Vanya,Abhinav,Varma,94.36,25
401465,Bhavika,Varun,Sachdev,94.36,25
401466,Ojas,Gaurav,Mukherjee,94.36,25
401467,Pari,Laksh,Dara,94.36,25
401468,Advait,Laksh,Malhotra,94.33,25
401469,Qirat,Raj,Singh,94.31,25
401470,Inaya,Pratham,Ranganathan,94.29,25
401471,Samarth,Kunal,Verma,94.27,25
401472,Aaradhya,Atharva,Mazumdar,94.25,25
401473,Yuvan,Tanish,Yadav,94.25,25
401474,Ananya,Naman,Khanna,94.25,25
401475,Tanya,Rishabh,Dey,94.25,25
401476,Jatin,Pratik,Jindal,94.25,25
401477,Gautam,Gautam,Jha,94.22,25
401478,Kyra,Naman,Mahajan,94.22,25
401479,Hemangi,Divyansh,Xalxo,94.21,25
401480,Hemangi,Abhishek,Zinta,94.21,25
401481,Jay,Virat,Goswami,94.2,25
401482,Lavanya,Darshan,Singh,94.2,25
401483,Niyati,Ansh,Edara,94.2,25
401484,Jatin,Manish,Khan,94.2,25
401485,Bhavya,Divyansh,Roy,94.2,25
401486,Ojas,Shivansh,Arora,94.2,25
401487,Shubham,Atharva,Fernandes,94.18,25
401488,Aniket,Aarav,Yagnik,94.18,25
401489,Sahil,Zivaan,Sondhi,94.18,25
401490,Lokesh,Tejas,Dutta,94.18,25
401491,Rishabh,Arjun,Khan,94.18,25
401492,Zara,Vishal,Uppal,94.18,25
401493,Dev,Zorawar,Pandey,94.18,25
401494,Jiya,Varun,Inamdar,94.18,25
401495,Saanvi,Nirav,Tiwari,94.18,25
401496,Chandan,Ishaan,Xalxo,94.18,25
401497,Dia,Gaurav,Vaghela,94.18,26
401498,Nirav,Dev,Inamdar,94.18,26
401499,Eesha,Pranav,Mukherjee,94.18,26
401500,Ishita,Sahil,Yadav,94.15,26
401501,Aaradhya,Darshan,Malhotra,94.15,26
401502,Brijesh,Arjun,Chopra,94.15,26
401503,Niyati,Zivaan,Rastogi,94.14,26
401504,Devika,Raj,Patel,94.14,26
401505,Akshay,Aniket,Dutta,94.11,26
401506,Abhinav,Ayush,Fernandes,94.11,26
401507,Kyra,Shivansh,Jindal,94.11,26
401508,Abhishek,Krish,Varma,94.11,26
401509,Ishan,Brijesh,Badal,94.11,26
401510,Yuvan,Kunal,Pandey,94.11,26
401511,Yuvan,Devansh,Roy,94.11,26
401512,Ojas,Jatin,Chauhan,94.11,26
401513,Tanya,Bhavin,Sinha,94.11,26
401514,Pranav,Jai,Thakur,94.08,26
401515,Eesha,Ansh,Jain,94.08,26
401516,Zoya,Jai,Bhat,94.08,26
401517,Pranavi,Rishabh,Sinha,94.08,26
401518,Hitesh,Shubham,Mittal,94.08,26
401519,Kavya,Zayn,Dhillon,94.07,26
401520,Ayush,Tanish,Zinta,94.07,26
401521,Pratik,Yug,Joshi,94.07,26
401522,Lakshmi,Kunal,Yadav,94.07,26
401523,Vaishnavi,Aadi,Badal,94.07,26
401524,Shreya,Pratham,Fadnavis,94.07,26
401525,Eesha,Chandan,Nagpal,94.07,26
401526,Aditi,Zivaan,Goswami,94.07,26
401527,Manish,Chandan,Zaveri,94.07,26
401528,Varun,Dev,Sehgal,94.07,26
401529,Sanya,Jai,Pillai,94.07,26
401530,Dia,Ishan,Yadav,94.07,26
401531,Lavanya,Gautam,Rastogi,94.07,26
401532,Aishwarya,Virat,Chopra,94.07,26
401533,Kavya,Mohit,Chopra,94.07,26
401534,Bhavika,Manish,Vaghela,94.07,26
401535,Darshan,Jatin,Zala,94.07,26
401536,Harsh,Dhruv,Shah,94.07,26
401537,Radhika,Yuvan,Yadav,94.07,26
401538,Riya,Rohit,Jha,94.07,26
401539,Zivaan,Kunal,Choudhury,94.07,26
401540,Akshara,Kunal,Sondhi,94.07,26
401541,Ira,Parth,Mukherjee,94.07,27
401542,Yamini,Krish,Khan,94.07,27
401543,Rishabh,Neel,Zinta,94.07,27
401544,Yash,Bhavin,Kapoor,94.07,27
401545,Vishal,Rohit,Inamdar,94.07,27
401546,Ishita,Om,Mazumdar,94.07,27
401547,Siddharth,Jay,Yagnik,94.04,27
401548,Zoya,Ritvik,Pandey,94.04,27
401549,Vivaan,Brijesh,Sondhi,94.04,27
401550,Inaya,Jai,Roy,94.03,27
401551,Zayn,Brijesh,Xalxo,94.03,27
401552,Arjun,Shubham,Lal,94.03,27
401553,Jatin,Kunal,Wadhwa,94.03,27
401554,Trisha,Dhruv,Mahajan,94.03,27
401555,Aditi,Pranav,Lamba,94.03,27
401556,Devika,Jatin,Chopra,94.03,27
401557,Brijesh,Dhruv,Desai,94.03,27
401558,Ayush,Aditya,Malhotra,94.03,27
401559,Naman,Advait,Ojha,94.02,27
401560,Arjun,Yuvan,Ahuja,94.02,27
401561,Aryan,Darshan,Chopra,94.02,27
401562,Aarush,Kavya,Dubey,94.02,27
401563,Yash,Mayank,Rastogi,94.02,27
401564,Tanya,Kunal,Kumar,94.02,27
401565,Chandan,Mohit,Zala,94.02,27
401566,Chandan,Laksh,Sharma,93.99,27
401567,Akshay,Ishan,Ahuja,93.98,27
401568,Kavya,Ayushman,Edara,93.98,27
401569,Charvi,Bhavya,Dey,93.98,27
401570,Karan,Vivaan,Zaveri,93.98,27
401571,Kyra,Devansh,Rastogi,93.98,27
401572,Vivaan,Dhruv,Bhattacharya,93.95,27
401573,Tanisha,Ansh,Ojha,93.95,27
401574,Zivaan,Hitesh,Dhillon,93.95,27
401575,Urvashi,Kunal,Badal,93.95,27
401576,Tanisha,Advait,Uppal,93.92,27
401577,Shubham,Zayn,Iyer,93.92,27
401578,Zara,Harsh,Mehta,93.92,27
401579,Samarth,Manish,Ranganathan,93.92,28
401580,Manish,Aryan,Oberoi,93.92,28
401581,Aayush,Laksh,Lal,93.92,28
401582,Bhavya,Jai,Verma,93.92,28
401583,Aanya,Vishal,Rao,93.92,28
401584,Mehak,Vishal,Bajaj,93.92,28
401585,Vanya,Shivansh,Fernandes,93.92,28
401586,Pari,Vivaan,Oberoi,93.91,28
401587,Aayush,Ayush,Mehta,93.91,28
401588,Tanish,Dev,Kothari,93.91,28
401589,Devansh,Parth,Trivedi,93.91,28
401590,Lakshmi,Hrithik,Nair,93.91,28
401591,Mohit,Pratik,Mahajan,93.91,28
401592,Zainab,Divyansh,Zinta,93.88,28
401593,Mahika,Pranav,Lamba,93.88,28
401594,Ekta,Ishan,Uppal,93.88,28
401595,Advika,Pranav,Dey,93.87,28
401596,Anika,Bhavin,Zala,93.87,28
401597,Eshan,Siddharth,Desai,93.87,28
401598,Inaya,Advait,Chauhan,93.87,28
401599,Chandan,Ishan,Qazi,93.87,28
401600,Krish,Varun,Jindal,93.86,28
401601,Zainab,Ishan,Dhillon,93.86,28
401602,Laksh,Chirag,Loya,93.86,28
401603,Jai,Aniket,Walunj,93.85,28
401604,Saanvi,Vivaan,Zaveri,93.85,28
401605,Aishwarya,Surya,Shah,93.85,28
401606,Divya,Kunal,Bose,93.85,28
401607,Amaira,Kunal,Shah,93.82,28
401608,Manish,Surya,Kamble,93.81,28
401609,Inaya,Chandan,Bhattacharya,93.81,28
401610,Nirav,Harsh,Sethi,93.81,28
401611,Aanya,Gautam,Mahajan,93.81,28
401612,Pihu,Aryan,Ahuja,93.81,28
401613,Vanya,Ishan,Dara,93.81,28
401614,Shivansh,Brijesh,Lal,93.81,28
401615,Kavya,Pratik,Kumar,93.81,29
401616,Garima,Ishan,Zinta,93.81,29
401617,Oviya,Aniket,Zala,93.78,29
401618,Mehak,Abhishek,Sinha,93.78,29
401619,Jay,Vishal,Zaveri,93.78,29
401620,Ansh,Dhruv,Shah,93.78,29
401621,Urvashi,Jai,Kamble,93.78,29
401622,Divyansh,Jai,Kulkarni,93.77,29
401623,Lokesh,Abhinav,Sethi,93.77,29
401624,Abhishek,Ansh,Kulkarni,93.77,29
401625,Zoya,Bhavin,Chopra,93.77,29
401626,Tanisha,Zorawar,Bhattacharya,93.77,29
401627,Chandan,Pratik,Tiwari,93.77,29
401628,Akshay,Chirag,Loya,93.77,29
401629,Oviya,Mayank,Gupta,93.75,29
401630,Raj,Shivansh,Goswami,93.75,29
401631,Samarth,Krish,Fadnavis,93.75,29
401632,Yamini,Jay,Oberoi,93.75,29
401633,Advait,Ritvik,Verma,93.75,29
401634,Aarav,Ekansh,Choudhury,93.75,29
401635,Pratik,Vivaan,Lal,93.75,29
401636,Divya,Brijesh,Jain,93.75,29
401637,Om,Atharva,Choudhury,93.74,29
401638,Arjun,Pratik,Uppal,93.74,29
401639,Atharva,Akash,Pillai,93.74,29
401640,Surya,Kunal,Rao,93.74,29
401641,Virat,Virat,Sinha,93.74,29
401642,Ishan,Parth,Fernandes,93.74,29
401643,Saanvi,Ayush,Arora,93.74,29
401644,Chandan,Ansh,Banerjee,93.71,29
401645,Sakshi,Mohit,Sinha,93.71,29
401646,Lavanya,Ayushman,Verma,93.69,29
401647,Zayn,Parth,Malhotra,93.69,29
401648,Vrinda,Vivaan,Banerjee,93.69,29
401649,Eva,Surya,Arora,93.69,29
